IDfg,SO,CSW%,LD,Events,wRAA,Barrels,RBI,IFFB,R,competitive_runs,next_year_hits
7007,74,0.237,89,437,-2.5,26,82,18,60,177.0,
7007,66,0.231,96,399,3.4,21,74,11,55,173.0,137.0
7007,66,0.231,96,399,3.4,21,74,11,55,173.0,132.0
7007,66,0.231,96,399,3.4,21,74,11,55,173.0,120.0
7007,66,0.231,96,399,3.4,21,74,11,55,173.0,113.0
7007,66,0.231,96,399,3.4,21,74,11,55,173.0,164.0
7007,66,0.231,96,399,3.4,21,74,11,55,173.0,
7007,59,0.198,89,439,-11.1,8,61,16,34,215.0,137.0
7007,59,0.198,89,439,-11.1,8,61,16,34,215.0,132.0
7007,59,0.198,89,439,-11.1,8,61,16,34,215.0,120.0
7007,59,0.198,89,439,-11.1,8,61,16,34,215.0,113.0
7007,59,0.198,89,439,-11.1,8,61,16,34,215.0,164.0
7007,59,0.198,89,439,-11.1,8,61,16,34,215.0,
7007,58,0.218,99,366,-6.8,13,57,10,45,176.0,137.0
7007,58,0.218,99,366,-6.8,13,57,10,45,176.0,132.0
7007,58,0.218,99,366,-6.8,13,57,10,45,176.0,120.0
7007,58,0.218,99,366,-6.8,13,57,10,45,176.0,113.0
7007,58,0.218,99,366,-6.8,13,57,10,45,176.0,164.0
7007,58,0.218,99,366,-6.8,13,57,10,45,176.0,
4962,119,0.252,81,429,8.1,29,75,14,68,130.0,116.0
4962,119,0.252,81,429,8.1,29,75,14,68,130.0,134.0
4962,119,0.252,81,429,8.1,29,75,14,68,130.0,146.0
4962,119,0.252,81,429,8.1,29,75,14,68,130.0,
4962,119,0.252,81,429,8.1,29,75,14,68,130.0,134.0
4962,119,0.252,81,429,8.1,29,75,14,68,130.0,143.0
4962,103,0.241,95,420,12.8,20,62,11,65,130.0,116.0
4962,103,0.241,95,420,12.8,20,62,11,65,130.0,134.0
4962,103,0.241,95,420,12.8,20,62,11,65,130.0,146.0
4962,103,0.241,95,420,12.8,20,62,11,65,130.0,
4962,103,0.241,95,420,12.8,20,62,11,65,130.0,134.0
4962,103,0.241,95,420,12.8,20,62,11,65,130.0,143.0
4962,107,0.231,82,405,2.4,20,58,21,66,130.0,116.0
4962,107,0.231,82,405,2.4,20,58,21,66,130.0,134.0
4962,107,0.231,82,405,2.4,20,58,21,66,130.0,146.0
4962,107,0.231,82,405,2.4,20,58,21,66,130.0,
4962,107,0.231,82,405,2.4,20,58,21,66,130.0,134.0
4962,107,0.231,82,405,2.4,20,58,21,66,130.0,143.0
4962,103,0.254,83,351,5.1,20,91,6,69,130.0,116.0
4962,103,0.254,83,351,5.1,20,91,6,69,130.0,134.0
4962,103,0.254,83,351,5.1,20,91,6,69,130.0,146.0
4962,103,0.254,83,351,5.1,20,91,6,69,130.0,
4962,103,0.254,83,351,5.1,20,91,6,69,130.0,134.0
4962,103,0.254,83,351,5.1,20,91,6,69,130.0,143.0
4962,83,0.2269999999999999,81,402,7.8,18,59,9,66,130.0,116.0
4962,83,0.2269999999999999,81,402,7.8,18,59,9,66,130.0,134.0
4962,83,0.2269999999999999,81,402,7.8,18,59,9,66,130.0,146.0
4962,83,0.2269999999999999,81,402,7.8,18,59,9,66,130.0,
4962,83,0.2269999999999999,81,402,7.8,18,59,9,66,130.0,134.0
4962,83,0.2269999999999999,81,402,7.8,18,59,9,66,130.0,143.0
14106,135,0.267,83,396,-0.8,35,95,23,67,224.0,84.0
14106,135,0.267,83,396,-0.8,35,95,23,67,224.0,125.0
14106,135,0.267,83,396,-0.8,35,95,23,67,224.0,51.0
14106,135,0.267,83,396,-0.8,35,95,23,67,224.0,105.0
14106,135,0.267,83,396,-0.8,35,95,23,67,224.0,
